Sale?,URL,Name,Current Price,Shipping,Page URL
,"<a class=""item-title"" href=""https://www.newegg.com/asus-vs247h-p-24-full-hd/p/N82E16824236174?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-174-_-Product"" title=""View Details"">ASUS VS Series VS247H-P 24"" (Actual size 23.6"") Full HD 1920 x 1080 60Hz 2ms HDMI VGA DVI-D SPLENDID Modes Widescreen LED Backlight LCD Monitor</a>","ASUS VS Series VS247H-P 24"" (Actual size 23.6"") Full HD 1920 x 1080 60Hz 2ms HDMI VGA DVI-D SPLENDID Modes Widescreen LED Backlight LCD Monitor",$120.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824236942?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-942-_-Product"" title=""View Details"">ASUS VG279Q 27"" Full HD 1920 x 1080 1ms MPRT , 3ms(GTG) 144 Hz DVI, HDMI, DisplayPort FreeSync (AMD Adaptive Sync) Built-in Speakers Gaming Monitor, Full HD, IPS, 144Hz, Adaptive-Sync</a>","ASUS VG279Q 27"" Full HD 1920 x 1080 1ms MPRT , 3ms(GTG) 144 Hz DVI, HDMI, DisplayPort FreeSync (AMD Adaptive Sync) Built-in Speakers Gaming Monitor, Full HD, IPS, 144Hz, Adaptive-Sync",$289.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824236917?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-917-_-Product"" title=""View Details"">ASUS VP228QG 22"" (Actual size 21.5"") Full HD 1920 x 1080 1ms 75Hz DisplayPort HDMI VGA Adaptive Sync/FreeSync Asus Eye Care Ultra Low-Blue Light Flicker-Free LED Backlit Gaming Monitor</a>","ASUS VP228QG 22"" (Actual size 21.5"") Full HD 1920 x 1080 1ms 75Hz DisplayPort HDMI VGA Adaptive Sync/FreeSync Asus Eye Care Ultra Low-Blue Light Flicker-Free LED Backlit Gaming Monitor",$104.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/acer-um-we0aa-a01-21-5-full-hd/p/N82E16824011366?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-011-366-_-Product"" title=""View Details"">Acer EK220Q Abi 21.5"" Full HD 1920 x 1080 5 ms (GTG) 75 Hz D-Sub, HDMI Monitor</a>","Acer EK220Q Abi 21.5"" Full HD 1920 x 1080 5 ms (GTG) 75 Hz D-Sub, HDMI Monitor",$89.99,$4.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-vs228h-p-22/p/N82E16824236176?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-176-_-Product"" title=""View Details"">ASUS VS Series VS228H-P 22"" (21.5"" Diagonal) Full HD 1920 x 1080 5ms HDMI VGA DVI-D SPLENDID Video Intelligence Technology Asus Eye Care Flicker-Free Widescreen LED Backlight LCD Monitor</a>","ASUS VS Series VS228H-P 22"" (21.5"" Diagonal) Full HD 1920 x 1080 5ms HDMI VGA DVI-D SPLENDID Video Intelligence Technology Asus Eye Care Flicker-Free Widescreen LED Backlight LCD Monitor",$99.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-vp229he-21-5-full-hd/p/N82E16824281089?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-281-089-_-Product"" title=""View Details"">ASUS VP229HE 21.5"" Monitor, 1080P Full HD, 75Hz, IPS, FreeSync/Adaptive-Sync, Eye Care, HDMI VGA, Frameless, VESA Wall Mountable</a>","ASUS VP229HE 21.5"" Monitor, 1080P Full HD, 75Hz, IPS, FreeSync/Adaptive-Sync, Eye Care, HDMI VGA, Frameless, VESA Wall Mountable",$99.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/black-asus-tuf-gaming-vg259qm-25/p/N82E16824281054?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-281-054-_-Product"" title=""View Details"">ASUS TUF GAMING VG259QM 25'' (Actual size 24.5"") Full HD 1920 x 1080 1ms 280Hz (OC) 2xHDMI DisplayPort G-SYNC Compatible Built-in Speakers HDR 400 Backlit LED IPS Gaming Monitor</a>","ASUS TUF GAMING VG259QM 25'' (Actual size 24.5"") Full HD 1920 x 1080 1ms 280Hz (OC) 2xHDMI DisplayPort G-SYNC Compatible Built-in Speakers HDR 400 Backlit LED IPS Gaming Monitor",$350.29,Special Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-vn279ql-27-full-hd/p/N82E16824236362?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-362-_-Product"" title=""View Details"">ASUS VN279QL 27"" Full HD 1920 x 1080 5ms (GTG) HDMI/MHL VGA DisplayPort Asus Eye Care with Ultra Low-Blue Light &amp; Flicker-Free Built-in Speakers LCD Monitor</a>","ASUS VN279QL 27"" Full HD 1920 x 1080 5ms (GTG) HDMI/MHL VGA DisplayPort Asus Eye Care with Ultra Low-Blue Light & Flicker-Free Built-in Speakers LCD Monitor",$209.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824475090?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-475-090-_-Product"" title=""View Details"">MSI Optix G241V 24"" Full HD 1920 x 1080 4ms (GTG) / 1ms (MPRT) 75 Hz HDMI, DisplayPort AMD FreeSync Gaming Monitor</a>","MSI Optix G241V 24"" Full HD 1920 x 1080 4ms (GTG) / 1ms (MPRT) 75 Hz HDMI, DisplayPort AMD FreeSync Gaming Monitor",$149.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824475003?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-475-003-_-Product"" title=""View Details"">MSI Optix G27C2 27"" 1920 x 1080 1ms (MPRT) / 4ms (GTG) 144Hz DVI HDMI DisplayPort AMD FreeSync Widescreen Anti-Glare LED Backlight Curved Gaming Monitor</a>","MSI Optix G27C2 27"" 1920 x 1080 1ms (MPRT) / 4ms (GTG) 144Hz DVI HDMI DisplayPort AMD FreeSync Widescreen Anti-Glare LED Backlight Curved Gaming Monitor",$239.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824236918?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-918-_-Product"" title=""View Details"">ASUS VP248QG 24"" Full HD 1920 x 1080 1ms HDMI, DisplayPort, VGA Adaptive Sync/FreeSync Eye Care Monitor</a>","ASUS VP248QG 24"" Full HD 1920 x 1080 1ms HDMI, DisplayPort, VGA Adaptive Sync/FreeSync Eye Care Monitor",$137.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/hp-2qu11aa-22/p/N82E16824276745?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-276-745-_-Product"" title=""View Details"">HP 22YH 22"" (Actual Size 21.5"") Full HD 1920 x 1080 5ms (GTG) VGA HDMI HDCP Support Anti-Glare Backlit LED Monitor</a>","HP 22YH 22"" (Actual Size 21.5"") Full HD 1920 x 1080 5ms (GTG) VGA HDMI HDCP Support Anti-Glare Backlit LED Monitor",$89.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-vs239h-p-23/p/N82E16824236288?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-288-_-Product"" title=""View Details"">ASUS VS239H-P 23"" Full HD 1920 x 1080 5ms (GTG) VGA DVI HDMI Splendid Video Intelligence Technology Backlit LED IPS Monitor</a>","ASUS VS239H-P 23"" Full HD 1920 x 1080 5ms (GTG) VGA DVI HDMI Splendid Video Intelligence Technology Backlit LED IPS Monitor",$129.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/black-asus-tuf-gaming-vg279ql1a-27/p/N82E16824281081?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-281-081-_-Product"" title=""View Details"">ASUS TUF Gaming VG279QL1A 27"" HDR Gaming Monitor, 1080P Full HD, 165Hz (Supports 144Hz), IPS, 1ms, FreeSync Premium, DisplayHDR 400, Extreme Low Motion Blur, Eye Care, 2x HDMI, DisplayPort</a>","ASUS TUF Gaming VG279QL1A 27"" HDR Gaming Monitor, 1080P Full HD, 165Hz (Supports 144Hz), IPS, 1ms, FreeSync Premium, DisplayHDR 400, Extreme Low Motion Blur, Eye Care, 2x HDMI, DisplayPort",$319.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-vz239h-w-23-full-hd/p/N82E16824236820?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-820-_-Product"" title=""View Details"">ASUS VZ239H-W 23"" Full HD 1080p IPS HDMI VGA Eye Care Monitor (White)</a>","ASUS VZ239H-W 23"" Full HD 1080p IPS HDMI VGA Eye Care Monitor (White)",$138.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824236829?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-829-_-Product"" title=""View Details"">ASUS VP247QG 24"" (Actual size 23.6"") Full HD 1920 x 1080 1ms DP HDMI VGA Adaptive Sync/FreeSync Eye Care Monitor</a>","ASUS VP247QG 24"" (Actual size 23.6"") Full HD 1920 x 1080 1ms DP HDMI VGA Adaptive Sync/FreeSync Eye Care Monitor",$138.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-90lm0351-b014b0-21-5-full-hd/p/N82E16824236986?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-986-_-Product"" title=""View Details"">ASUS VA229HR 22"" (Actual size 21.5"") Full HD 1920 x 1080 75Hz 5ms VGA HDMI Asus Eye Care with Ultra Low-Blue Light &amp; Flicker-Free Technology Built-in Speakers WideScreen LED Backlit IPS Monitor</a>","ASUS VA229HR 22"" (Actual size 21.5"") Full HD 1920 x 1080 75Hz 5ms VGA HDMI Asus Eye Care with Ultra Low-Blue Light & Flicker-Free Technology Built-in Speakers WideScreen LED Backlit IPS Monitor",$99.99,$4.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824475088?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-475-088-_-Product"" title=""View Details"">MSI Optix MAG274 27"" Full HD 1920 x 1080 1ms (MPRT) / 4ms (GTG) 144 Hz 2 x HDMI, DisplayPort, USB AMD FreeSync Gaming Monitor</a>","MSI Optix MAG274 27"" Full HD 1920 x 1080 1ms (MPRT) / 4ms (GTG) 144 Hz 2 x HDMI, DisplayPort, USB AMD FreeSync Gaming Monitor",$239.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824236919?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-919-_-Product"" title=""View Details"">ASUS VP278QGL 27"" Full HD 1920x1080 1ms DP HDMI VGA Adaptive Sync/FreeSync Eye Care Monitor</a>","ASUS VP278QGL 27"" Full HD 1920x1080 1ms DP HDMI VGA Adaptive Sync/FreeSync Eye Care Monitor",$209.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-mb169b-15-6-full-hd/p/N82E16824236598?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-598-_-Product"" title=""View Details"">ASUS MB169B+ 16"" (Actual size 15.6"") 16:9 Widescreen LED Backlight Full HD Portable USB 3.0 Asus-Exclusive Extreme Low Motion Blur SYNC with Eye Care Technology USB-powered IPS Portable Monitor</a>","ASUS MB169B+ 16"" (Actual size 15.6"") 16:9 Widescreen LED Backlight Full HD Portable USB 3.0 Asus-Exclusive Extreme Low Motion Blur SYNC with Eye Care Technology USB-powered IPS Portable Monitor",$176.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/msi-optix-ag32c-31-5-full-hd/p/N82E16824475004?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-475-004-_-Product"" title=""View Details"">MSI Optix AG32C 32"" Red LED Non-Glare Super Narrow Bezel 1ms Response Full HD 1920 x 1080 165Hz Refresh Rate FreeSync Technology Curved Gaming Monitor</a>","MSI Optix AG32C 32"" Red LED Non-Glare Super Narrow Bezel 1ms Response Full HD 1920 x 1080 165Hz Refresh Rate FreeSync Technology Curved Gaming Monitor",$279.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824236416?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-416-_-Product"" title=""View Details"">ASUS VG275Q Black 27"" Full HD 1920 x 1080 75Hz 1ms 2xHDMI VGA DisplayPort FreeSync Adaptive Sync ASUS Eye Care Ultra Low-Blue Light Flicker-Free Technology Backlit LED Console Gaming Monitor</a>","ASUS VG275Q Black 27"" Full HD 1920 x 1080 75Hz 1ms 2xHDMI VGA DisplayPort FreeSync Adaptive Sync ASUS Eye Care Ultra Low-Blue Light Flicker-Free Technology Backlit LED Console Gaming Monitor",$219.56,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/lg-29wn600-w-29-wfhd/p/N82E16824026030?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-026-030-_-Product"" title=""View Details"">LG UltraWide 29WN600-W 29"" WFHD 2560 x 1080 5 ms (GTG at Faster) 75 Hz HDMI, DisplayPort RADEON FreeSync Built-in Speakers Monitor</a>","LG UltraWide 29WN600-W 29"" WFHD 2560 x 1080 5 ms (GTG at Faster) 75 Hz HDMI, DisplayPort RADEON FreeSync Built-in Speakers Monitor",$249.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-va24dqlb-23-8-full-hd/p/N82E16824281076?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-281-076-_-Product"" title=""View Details"">ASUS VA24DQLB 23.8"" Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync, Eye Care, HDMI DisplayPort VGA USB Hub, Frameless, Ergonomic Design, VESA Wall Mountable</a>","ASUS VA24DQLB 23.8"" Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync, Eye Care, HDMI DisplayPort VGA USB Hub, Frameless, Ergonomic Design, VESA Wall Mountable",$144.00,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824475087?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-475-087-_-Product"" title=""View Details"">MSI Optix MAG241MVC 24"" Full HD 1920 x 1080 1ms (MPRT) 144 Hz 2x HDMI, DisplayPort, USB 2.0 AMD FreeSync Curved Gaming Monitor</a>","MSI Optix MAG241MVC 24"" Full HD 1920 x 1080 1ms (MPRT) 144 Hz 2x HDMI, DisplayPort, USB 2.0 AMD FreeSync Curved Gaming Monitor",$169.99,$4.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-vz239h-23/p/N82E16824236781?Description=1080p monitor&amp;cm_re=1080p_monitor-_-9SIAFJ8A152262-_-Product"" title=""View Details"">ASUS VZ239H Frameless 23” 5ms (GTG) IPS Widescreen LCD/LED Monitors, HDMI 1920 x 1080 Ultra-Slim Design, w/ Eye Care Feature and Flicker Free Technology, 178/178 Viewing Angle and Build in Speakers</a>","ASUS VZ239H Frameless 23” 5ms (GTG) IPS Widescreen LCD/LED Monitors, HDMI 1920 x 1080 Ultra-Slim Design, w/ Eye Care Feature and Flicker Free Technology, 178/178 Viewing Angle and Build in Speakers",$152.24,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824475017?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-475-017-_-Product"" title=""View Details"">MSI Optix MAG241C 24"" (Actual size 23.6"") Full HD 1920 x 1080 1ms (MPRT) 144Hz 2xHDMI DisplayPort USB 2.0 Hub AMD FreeSync Frameless Anti-Glare LED Backlit Curved Gaming Monitor</a>","MSI Optix MAG241C 24"" (Actual size 23.6"") Full HD 1920 x 1080 1ms (MPRT) 144Hz 2xHDMI DisplayPort USB 2.0 Hub AMD FreeSync Frameless Anti-Glare LED Backlit Curved Gaming Monitor",$199.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/p/N82E16824011348?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-011-348-_-Product"" title=""View Details"">Acer CB242Y 23.8"" Full HD LED LCD Monitor - 16:9 - Black</a>","Acer CB242Y 23.8"" Full HD LED LCD Monitor - 16:9 - Black",$149.99,$4.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-va27dqsb-27-full-hd/p/N82E16824281078?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-281-078-_-Product"" title=""View Details"">ASUS VA27DQSB 27"" Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync, Eye Care, HDMI DisplayPort VGA USB Hub, Frameless, Ergonomic Design, VESA Wall Mountable</a>","ASUS VA27DQSB 27"" Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync, Eye Care, HDMI DisplayPort VGA USB Hub, Frameless, Ergonomic Design, VESA Wall Mountable",$193.99,$4.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-va325h-31-5-full-hd/p/N82E16824236801?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-801-_-Product"" title=""View Details"">ASUS VA325H Black 31.5"" 5ms (GTG) Widescreen IPS Monitor, ASCR 100,000,000:1 (1,200:1) 250 cd/m2, Dual Built-in Speakers, HDMI, VGA</a>","ASUS VA325H Black 31.5"" 5ms (GTG) Widescreen IPS Monitor, ASCR 100,000,000:1 (1,200:1) 250 cd/m2, Dual Built-in Speakers, HDMI, VGA",$189.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/black-asus-tuf-gaming-vg27vq-27/p/N82E16824281002?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-281-002-_-Product"" title=""View Details"">ASUS TUF Gaming VG27VQ 27"" Full HD 1920 x 1080, 165Hz, Extreme Low Motion Blur, Adaptive-sync, FreeSync, 1ms(MPRT) Curved Gaming Monitor</a>","ASUS TUF Gaming VG27VQ 27"" Full HD 1920 x 1080, 165Hz, Extreme Low Motion Blur, Adaptive-sync, FreeSync, 1ms(MPRT) Curved Gaming Monitor",$300.49,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-ve247h-23-6-full-hd/p/N82E16824236112?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-112-_-Product"" title=""View Details"">ASUS VE247H 24"" (Actual size 23.6"") Full HD 1920 x 1080 2ms (GTG) VGA DVI-D HDMI Built-in Speakers LED Backlit LCD Monitor</a>","ASUS VE247H 24"" (Actual size 23.6"") Full HD 1920 x 1080 2ms (GTG) VGA DVI-D HDMI Built-in Speakers LED Backlit LCD Monitor",$120.56,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/asus-90lm04t0-b011b0-15-6-full-hd/p/N82E16824236979?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-236-979-_-Product"" title=""View Details"">ASUS ZenScreen GO MB16AHP 15.6"" Full HD 1920x1080 USB Type-C Micro-HDMI Flicker-Free Blue Light Filter Built-in Battery Portable IPS Monitor</a>","ASUS ZenScreen GO MB16AHP 15.6"" Full HD 1920x1080 USB Type-C Micro-HDMI Flicker-Free Blue Light Filter Built-in Battery Portable IPS Monitor",$288.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/black-silver-asus-rog-strix-xg17ahpe-90lm05g1-b011b0-17-3/p/N82E16824281032?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-281-032-_-Product"" title=""View Details"">ASUS ROG Strix XG17AHPE 17"" (Actual size 17.3"") Full HD 1920 x 1080 3 ms (GTG) 240 Hz (Max) Micro HDMI, USB-C Built-in Speakers Portable IPS Gaming Monitor</a>","ASUS ROG Strix XG17AHPE 17"" (Actual size 17.3"") Full HD 1920 x 1080 3 ms (GTG) 240 Hz (Max) Micro HDMI, USB-C Built-in Speakers Portable IPS Gaming Monitor",$499.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=2
,"<a class=""item-title"" href=""https://www.newegg.com/black-silver-asus-rog-strix-xg17ahp-17-3/p/N82E16824281059?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-281-059-_-Product"" title=""View Details"">ASUS ROG Strix XG17AHP 17.3"" Full HD 1920 x 1080 3 ms (GTG) 240 Hz (Max.) USB Type-C, Micro HDMI Built-in Speakers Portable IPS Gaming Monitor</a>","ASUS ROG Strix XG17AHP 17.3"" Full HD 1920 x 1080 3 ms (GTG) 240 Hz (Max.) USB Type-C, Micro HDMI Built-in Speakers Portable IPS Gaming Monitor",$589.99,$4.99 Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=3
,"<a class=""item-title"" href=""https://www.newegg.com/34wn650-w/p/N82E16824026039?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-026-039-_-Product"" title=""View Details"">LG 34WN650-W.AUS 34"" WFHD 2560 x 1080 5ms 75Hz, 2 x HDMI, DisplayPort, AMD FreeSync, DisplayHDR 400, Built-in Speakers IPS Monitor</a>","LG 34WN650-W.AUS 34"" WFHD 2560 x 1080 5ms 75Hz, 2 x HDMI, DisplayPort, AMD FreeSync, DisplayHDR 400, Built-in Speakers IPS Monitor",$399.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=3
,"<a class=""item-title"" href=""https://www.newegg.com/asus-vp229q-21-5-full-hd/p/N82E16824281088?Description=1080p monitor&amp;cm_re=1080p_monitor-_-24-281-088-_-Product"" title=""View Details"">ASUS VP229Q 21.5"" Monitor, 1080P Full HD, 75Hz, IPS, FreeSync/Adaptive-Sync, Eye Care, HDMI DisplayPort VGA, Frameless, VESA Wall Mountable</a>","ASUS VP229Q 21.5"" Monitor, 1080P Full HD, 75Hz, IPS, FreeSync/Adaptive-Sync, Eye Care, HDMI DisplayPort VGA, Frameless, VESA Wall Mountable",$109.99,Free Shipping,https://www.newegg.com/p/pl?d=1080p+monitor&page=3
